cell,CD4,TLL1,EPHA8,CD69,CDKN1A,CCR7,PDGFRA,CD44,FCGR2A,EGFR,KHDRBS2,DRAXIN,LMX1A,RFTN2,IGFBP7,EOMES,CTLA4,HHIP,COL1A2,TRIM9,ATOH1,IGF1,NCAM1,TULP1,FOXJ1,CD37,CD19,RIT2,IGDCC3,VTCN1,KCNH8,CNTN2,PTCH1,OTX2,MEIS2,TNC,CDH5,PPP1R17,APOD,SEMA6A,NNAT,NPAS3,PTPRC,IL4,EZH2,CD74,C5AR1,DLL3,SRC,HLA-DRB1,Blank-1,Blank-2,Blank-3,Blank-4,Blank-5,Blank-6,Blank-7,Blank-8,Blank-9,Blank-10,Blank-11,Blank-12,Blank-13,Blank-14,Blank-15,Blank-16,Blank-17,Blank-18,Blank-19,Blank-20,Blank-21,Blank-22,Blank-23,Blank-24,Blank-25,Blank-26,Blank-27,Blank-28,Blank-29,Blank-30,Blank-31,Blank-32,Blank-33,Blank-34,Blank-35,Blank-36,Blank-37,Blank-38,Blank-39,Blank-40
112824700230101360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,13,0,0,0,0,0,1,0,0,2,3,0,1,0,0,0,2,2,3,1,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101361,0,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,1,0,0,3,2,0,3,0,0,1,1,5,15,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112824700230101363,1,0,0,0,1,0,1,0,0,6,0,0,0,1,0,0,0,5,6,1,1,0,11,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,11,5,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112824700230101364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,3,3,4,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101368,1,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,5,15,0,1,0,5,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
112824700230101371,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,1,7,5,0,0,0,3,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101372,0,0,0,0,2,0,1,0,1,0,0,1,0,0,3,0,0,1,16,0,2,0,6,1,0,0,0,0,2,1,0,1,1,0,2,0,0,0,22,8,6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101375,2,0,0,0,3,0,4,2,1,5,0,0,0,3,6,0,0,5,31,0,1,1,15,1,1,1,0,0,1,1,0,0,3,0,4,0,0,0,39,11,6,0,0,0,5,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
112824700230101376,0,1,0,0,0,0,5,0,1,0,0,1,0,2,2,0,0,4,28,0,3,1,14,0,0,0,0,0,0,0,0,4,6,0,1,1,0,0,18,8,13,0,0,0,4,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101377,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,11,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112824700230101380,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,3,4,0,2,0,19,0,0,0,0,0,0,0,0,3,4,0,4,0,1,0,3,8,5,0,0,0,4,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101381,1,0,0,0,1,0,22,0,1,6,0,1,0,2,5,0,0,11,38,0,1,2,21,0,0,0,0,0,0,0,0,1,2,0,5,0,0,0,58,2,4,1,0,0,1,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
112824700230101382,1,2,0,0,3,0,2,0,0,0,1,0,0,2,0,0,0,4,2,1,4,0,13,0,0,0,0,0,3,0,0,7,3,0,3,0,0,0,1,10,11,2,0,0,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101387,2,3,0,0,6,0,7,0,1,2,0,3,0,1,0,0,0,1,55,3,3,0,16,0,0,0,0,0,0,2,0,3,0,0,5,1,0,0,28,6,29,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
112824700230101389,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,0,2,1,0,4,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,1,2,3,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101390,1,1,0,0,2,0,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,6,22,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101392,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101393,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,3,1,7,0,0,0,0,0,1,0,0,0,5,0,2,0,0,0,4,3,5,3,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112824700230101394,0,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0,5,2,1,0,0,4,0,0,0,0,0,0,0,0,5,2,0,3,0,0,0,2,6,17,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101396,0,0,0,0,5,0,1,0,0,1,0,1,0,0,2,0,0,1,2,0,2,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101397,2,0,0,0,9,0,3,0,0,1,0,0,0,0,1,0,0,3,9,0,0,0,4,0,0,0,0,0,0,1,0,2,2,0,2,0,1,0,12,6,13,0,0,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,0,4,1,0,0,0,0,0,0,0,3,1,0,2,0,2,0,2,2,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101400,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,5,2,0,0,0,5,0,0,0,0,0,1,1,0,0,3,0,5,0,0,2,3,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101402,0,1,0,0,1,0,2,0,1,2,0,4,0,5,1,0,0,4,5,1,5,0,17,0,0,0,0,0,1,0,0,11,2,0,5,0,0,0,15,23,13,0,1,0,3,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101406,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,1,0,8,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,3,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101407,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,1,9,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101408,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,4,2,1,0,0,8,0,0,0,0,0,0,0,0,1,4,0,5,0,0,0,4,2,4,0,0,1,2,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101409,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,1,0,15,0,0,0,0,0,0,0,0,12,4,0,3,0,0,0,0,8,4,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101410,6,3,0,0,1,0,9,1,11,1,1,0,0,0,0,0,0,1,77,1,1,0,9,0,0,0,0,0,1,1,0,1,1,0,3,1,0,0,54,8,8,0,1,0,1,83,2,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101413,0,1,0,0,0,0,2,0,1,1,0,1,0,0,2,0,0,12,12,0,2,0,11,0,0,0,0,0,0,1,0,1,4,0,3,0,0,0,13,7,6,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112824700230101416,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,6,1,0,0,0,2,0,0,0,0,0,0,0,0,2,7,0,3,0,1,0,4,5,3,0,0,0,1,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101418,0,1,1,0,3,0,3,0,0,1,0,2,0,0,1,0,0,1,6,1,0,0,14,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,2,20,15,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101419,0,0,0,0,6,0,2,0,0,0,0,1,0,5,0,0,0,14,2,0,1,0,11,0,0,0,0,0,0,0,0,2,7,0,4,1,0,0,6,10,11,0,0,0,7,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
112824700230101420,0,2,0,0,0,0,1,0,2,7,0,0,0,4,0,0,0,8,6,0,2,0,15,0,0,1,0,0,0,0,0,1,8,0,2,0,0,0,2,5,9,1,0,1,7,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
112824700230101422,0,1,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,3,1,0,1,0,10,0,0,0,0,0,1,0,0,2,3,0,4,0,1,2,3,13,6,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112824700230101423,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101426,1,3,0,0,1,1,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,4,13,14,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101427,0,3,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,9,0,1,0,0,20,0,0,0,0,0,3,0,0,0,4,0,6,0,0,0,2,14,10,1,0,0,4,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101428,1,1,0,0,5,0,2,0,2,0,0,0,0,0,2,0,0,0,16,2,0,0,19,1,0,0,0,0,1,0,0,6,3,0,4,0,0,0,17,4,42,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101429,0,0,0,0,2,0,2,0,0,1,0,0,0,2,0,0,0,3,13,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,2,6,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101430,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,10,0,0,1,0,0,0,0,0,7,2,0,3,0,0,0,4,18,10,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101431,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112824700230101432,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,1,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112824700230101433,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,3,1,1,2,0,12,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,1,5,2,0,0,0,3,1,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101438,0,0,0,0,2,0,3,0,0,2,0,0,0,1,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,11,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101440,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,1,5,0,2,0,0,0,0,3,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101442,0,0,0,0,1,0,1,0,2,2,0,0,0,2,2,0,0,19,35,1,4,0,18,0,1,0,0,0,0,0,0,0,13,0,5,0,0,3,20,7,6,0,0,0,10,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112824700230101443,1,0,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,4,2,1,0,0,12,0,0,0,0,0,1,0,0,3,6,0,5,0,0,0,6,3,7,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101446,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,6,0,0,0,0,0,1,0,0,0,5,0,2,0,0,0,0,0,6,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101447,0,0,0,0,2,0,3,1,1,0,0,0,0,2,4,0,0,3,22,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101449,1,0,0,0,6,0,1,0,1,1,0,0,0,1,0,0,0,2,0,2,0,0,12,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,4,9,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101450,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,1,0,0,14,0,0,0,0,0,3,0,0,2,1,0,2,0,0,0,0,9,6,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112824700230101451,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,8,0,0,0,0,0,0,0,0,1,3,0,3,0,1,0,4,0,2,0,0,0,0,6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112824700230101452,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,5,2,0,2,0,5,0,0,1,0,0,0,0,0,2,3,0,1,0,0,0,1,1,5,0,0,0,4,14,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101453,3,0,0,0,2,0,9,0,1,1,0,1,0,1,2,0,0,2,6,0,1,0,11,0,0,0,0,0,1,0,0,0,4,1,3,1,0,0,16,4,9,0,0,0,2,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101454,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,1,4,0,2,0,8,0,0,0,0,0,0,0,0,3,2,0,5,0,0,0,5,2,1,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101455,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,4,0,1,0,8,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,2,6,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101459,0,0,0,0,1,0,3,0,0,3,0,0,0,2,2,1,0,0,15,1,2,0,6,0,0,0,0,0,3,0,0,0,6,0,5,0,0,0,10,8,1,1,0,0,1,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101460,1,0,0,0,6,0,0,0,0,1,0,2,0,1,1,0,0,6,12,0,0,0,14,0,0,0,0,0,0,0,1,3,4,0,4,0,1,0,7,8,11,1,0,0,2,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101461,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101462,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,4,0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,15,6,7,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101463,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,4,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112824700230101464,0,0,1,0,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,3,1,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101466,1,0,0,0,1,0,1,0,0,1,0,0,0,2,1,0,1,1,3,0,5,0,9,0,0,0,0,0,1,0,0,3,2,0,3,0,0,0,4,7,2,1,1,0,3,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101467,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,12,0,2,0,16,0,0,0,0,0,1,1,0,13,2,0,3,0,0,0,12,13,28,1,1,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101468,0,0,0,0,0,0,1,0,1,0,0,1,0,5,0,0,0,3,4,0,1,0,15,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,9,4,4,2,0,0,0,7,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112824700230101469,2,0,0,0,2,0,12,1,1,1,0,2,0,3,1,0,0,3,64,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,16,1,6,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
112824700230101470,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,2,0,12,0,1,0,0,0,0,0,0,0,4,0,3,0,0,0,2,3,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101471,0,0,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,3,18,2,0,0,7,0,0,0,0,0,2,0,0,0,6,0,4,0,0,1,14,4,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101473,1,0,0,0,2,0,4,1,1,0,0,1,0,1,0,0,0,27,32,1,2,0,16,0,0,0,0,0,0,0,0,1,14,0,7,0,0,0,15,4,3,7,0,0,6,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112824700230101474,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
