EntityID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity
112824700230101508,,509.908575824126,6785.99913622985,1268.87353352655,6782.16379030317,1264.65985637198,6790.19783860792,1272.93593877504,1.17624094128989,116,0.52699799385336,7
112824700230101511,,493.953007473861,6578.67418001125,1271.56161289336,6576.07333883938,1265.51147845286,6581.53620458736,1277.47175192255,2.46458091033241,128,0.641751097374583,6.462930266212
112824700230101512,,565.43327401884,6644.92606544518,1268.56349977442,6640.30252350547,1264.74168088506,6650.34362584249,1272.5699914389,1.38550774654003,183,0.508805755860684,7
112824700230101513,,241.418092500164,6574.45340441223,1268.13804143917,6571.23949083562,1265.4137936919,6577.21344184542,1270.96567374171,1.21263495619727,59,0.776522651887584,7
112824700230101514,,437.629787800271,6696.0253786257,1268.58941261341,6691.69562080628,1265.28349948904,6700.17782507394,1271.9639788148,1.44920260819801,34,0.571442610070806,7
112824700230101515,,505.672577743877,6727.86844063828,1269.66264712091,6724.24321743621,1265.67242184421,6731.92254460344,1274.18354884851,1.41267966228825,291,0.537115765483908,7
112824700230101516,,677.198366112909,6736.25404444526,1270.82871181288,6731.91062195971,1265.86693500846,6740.31086902047,1276.29142328232,1.65925976707011,157,0.473891975687368,7
112824700230101519,,686.874058975647,6721.47289173448,1274.1863507714,6716.92055373112,1267.34963898534,6725.20690870548,1279.74034483442,1.51807850218444,454,0.498586118170435,6.63342398522872
112824700230101520,,1080.21333821591,6769.09445572016,1275.64871869216,6762.9261146886,1267.32779253833,6774.85028331929,1282.54754282577,1.84256896777092,233,0.415132562270584,6.60894524773752
112824700230101522,,789.78294820378,6744.55711744989,1273.61021489677,6739.90090993505,1268.08376139626,6749.77815544361,1278.5593298561,1.5530401135431,156,0.435967617620918,7
112824700230101523,,469.228229190148,6797.47112095382,1273.43249494835,6793.34460999411,1268.1078287517,6801.54514115368,1277.96878349193,1.82593214596123,139,0.635395598494377,6.33812992246102
112824700230101524,,495.21285736057,6617.07215878606,1273.48729489942,6613.19006025184,1268.97718562836,6621.08223333252,1277.99222119906,1.70364005692682,134,0.559357545003672,6.88237826440082
