fov,cell_ID,x_global_px,y_global_px,x_local_px,y_local_px,z,target,CellComp
1,0,174507.06,12756.2466666667,3107.06,1414.58,1,Gstm1,None
1,0,174363.78,12749.5866666667,2963.78,1407.92,1,Ndufa13,None
1,0,174379.68,12745.7666666667,2979.68,1404.1,1,Lpar1,None
1,0,174491.76,12745.7866666667,3091.76,1404.12,1,Itpr1,None
1,0,174999.56,12744.2466666667,3599.56,1402.58,1,Snap25,None
1,0,174472.8,12742.0466666667,3072.8,1400.38,1,Zbtb20,None
1,0,174450.56,12734.8866666667,3050.56,1393.22,1,Glul,None
1,0,174448.01,12733.2266666667,3048.01,1391.56,1,Wwp1,None
1,0,174384.2,12728.4266666667,2984.2,1386.76,1,Myl6,None
1,0,174385.4,12728.3366666667,2985.4,1386.67,1,Dnm1,None
1,0,174379.54,12727.5266666667,2979.54,1385.86,1,Tagln,None
1,0,174471.08,12726.7266666667,3071.08,1385.06,1,Glul,None
1,0,174459.72,12724.8466666667,3059.72,1383.18,1,Apod,None
1,0,174383.27,12722.4866666667,2983.27,1380.82,1,Pfkl,None
1,0,174441.91,12721.9166666667,3041.91,1380.25,1,Cop1,None
1,0,174364.27,12717.1866666667,2964.27,1375.52,1,Cst3,None
1,0,174425.43,12714.3966666667,3025.43,1372.73,1,Trim33,None
1,0,174427.9,12712.4866666667,3027.9,1370.82,1,Malat1,None
1,0,174436.88,12709.8866666667,3036.88,1368.22,1,Usp15,None
1,0,174434,12697.3666666667,3034,1355.7,1,Malat1,None
1,0,174416.97,12692.3466666667,3016.97,1350.68,1,Ednrb,None
1,0,171789.913,12689.7566666667,389.913,1348.09,1,Tmsb4x,Nuclear
1,0,174413.77,12688.8166666667,3013.77,1347.15,1,Grm8,None
1,0,171788.143,12688.8366666667,388.143,1347.17,1,C1qc,Nuclear
1,0,174438.68,12688.0166666667,3038.68,1346.35,1,Maob,None
1,0,174430.9,12683.9266666667,3030.9,1342.26,1,Malat1,None
1,0,174417.22,12681.3666666667,3017.22,1339.7,1,B2m,None
1,0,174414.5,12679.4166666667,3014.5,1337.75,1,Birc6,None
1,0,174418.08,12679.0666666667,3018.08,1337.4,1,Atp1a2,None
1,0,174406.3,12677.2066666667,3006.3,1335.54,1,Spp1,None
1,0,174420.83,12665.3066666667,3020.83,1323.64,1,Malat1,None
1,0,174396.29,12663.8766666667,2996.29,1322.21,1,Apoe,None
1,0,174388.97,12663.7366666667,2988.97,1322.07,1,Clasp2,None
1,0,174668.3,12659.7366666667,3268.3,1318.07,1,Atp2a2,None
1,0,174399.34,12658.1566666667,2999.34,1316.49,1,Agtr1a,None
1,0,174403.92,12657.7266666667,3003.92,1316.06,1,Malat1,None
1,0,174397.99,12650.0666666667,2997.99,1308.4,1,Malat1,None
1,0,174387.53,12648.3566666667,2987.53,1306.69,1,Malat1,None
1,0,174655.78,12645.6466666667,3255.78,1303.98,1,Malat1,None
1,0,174409.58,12644.5666666667,3009.58,1302.9,1,Slc6a1,None
1,0,174366.44,12641.7766666667,2966.44,1300.11,1,Tjp1,None
1,0,174399.41,12641.4366666667,2999.41,1299.77,1,Atp1a2,None
1,0,174368.5,12640.8866666667,2968.5,1299.22,1,Spp1,None
1,0,174392.06,12640.3066666667,2992.06,1298.64,1,Apod,None
1,0,174398.88,12640.1066666667,2998.88,1298.44,1,Itm2b,None
1,0,174381.97,12636.9366666667,2981.97,1295.27,1,Apod,None
1,0,174351.68,12636.4666666667,2951.68,1294.8,1,Clu,None
1,0,174374.88,12636.3266666667,2974.88,1294.66,1,Atp1a2,None
1,0,174375.18,12635.2466666667,2975.18,1293.58,1,Atp1a2,None
1,0,173163.62,12611.2866666667,1763.62,1269.62,1,Kif5c,Nuclear
1,0,173016.99,12609.2166666667,1616.99,1267.55,1,Pvalb,None
1,0,174668.11,12584.6266666667,3268.11,1242.96,1,Rtn1,Nuclear
1,0,174655.38,12574.3166666667,3255.38,1232.65,1,Gpm6a,Nuclear
1,0,174650.78,12574.2166666667,3250.78,1232.55,1,Sod1,Nuclear
1,0,172457.17,12565.7166666667,1057.17,1224.05,1,Ndrg1,Nuclear
1,0,174717,12558.6866666667,3317,1217.02,1,Bin1,None
1,0,174718.48,12545.6466666667,3318.48,1203.98,1,Cx3cr1,None
1,0,174430.9,12431.4666666667,3030.9,1089.8,1,Bmpr2,None
1,0,174649.23,12396.7866666667,3249.23,1055.12,1,Arhgef7,Nuclear
1,0,175626,12386.7666666667,4226,1045.1,1,Arpp21,Nuclear
1,0,175625.08,12382.2966666667,4225.08,1040.63,1,Rtn3,None
1,0,175616.63,12309.0166666667,4216.63,967.35,1,Selplg,Nuclear
1,0,175627.65,12293.1866666667,4227.65,951.52,1,Grm5,Nuclear
1,0,175627.44,12292.3466666667,4227.44,950.68,1,Grm5,Nuclear
1,0,173056.29,12282.4666666667,1656.29,940.8,1,Ctsb,Nuclear
1,0,173040.94,12282.0566666667,1640.94,940.39,1,Hexb,Nuclear
1,0,173054.25,12281.7466666667,1654.25,940.08,1,Cst3,Nuclear
1,0,173042.75,12281.5866666667,1642.75,939.92,1,Cst3,Nuclear
1,0,173079.83,12279.9166666667,1679.83,938.25,1,Tmsb4x,Nuclear
1,0,173074.45,12278.3366666667,1674.45,936.67,1,Itm2c,Nuclear
1,0,173036.2,12277.1666666667,1636.2,935.5,1,Dynll2,Nuclear
1,0,173065.48,12276.7666666667,1665.48,935.1,1,Cst3,Nuclear
1,0,173033.33,12275.0966666667,1633.33,933.43,1,Rab1a,Nuclear
1,0,173044.34,12274.7066666667,1644.34,933.04,1,St3gal6,Nuclear
1,0,173063.19,12273.8266666667,1663.19,932.16,1,Serpine2,Nuclear
1,0,173040.18,12272.7466666667,1640.18,931.08,1,C1qa,Nuclear
1,0,173040.9,12271.3466666667,1640.9,929.68,1,C1qc,Nuclear
1,0,173059.25,12271.3666666667,1659.25,929.7,1,Rtn3,Nuclear
1,0,173063.8,12268.7866666667,1663.8,927.12,1,Tmem119,Nuclear
1,0,173047.6,12266.9566666667,1647.6,925.29,1,C1qc,Nuclear
1,0,171844.8,12257.8666666667,444.8,916.2,1,Snrpn,None
1,0,174294.48,12054.1866666667,2894.48,712.52,1,Gnaq,None
1,0,173941.49,12037.8066666667,2541.49,696.14,1,Slc1a2,None
1,0,173971.74,12036.1866666667,2571.74,694.52,1,Slc1a3,None
1,0,174917.06,11900.4466666667,3517.06,558.78,1,Malat1,Nuclear
1,0,174902.54,11895.5266666667,3502.54,553.86,1,Malat1,Nuclear
1,0,174926.74,11892.8566666667,3526.74,551.19,1,Edn3,Nuclear
1,0,174909.36,11888.8066666667,3509.36,547.14,1,Sptbn4,Nuclear
1,0,174905.8,11886.1266666667,3505.8,544.46,1,Csf1r,Nuclear
1,0,173942.18,11862.5066666667,2542.18,520.84,1,Casp3,Nuclear
1,0,173936.68,11861.5566666667,2536.68,519.89,1,Itm2c,Nuclear
1,0,173938.83,11859.3166666667,2538.83,517.65,1,Atp1a2,Nuclear
1,0,173940.22,11858.7366666667,2540.22,517.07,1,Bsg,Nuclear
1,0,173939.39,11857.3766666667,2539.39,515.71,1,Apoe,Nuclear
1,0,173936.08,11856.8866666667,2536.08,515.22,1,Scd2,Nuclear
1,0,175401.98,11856.7866666667,4001.98,515.12,1,Apoe,None
1,0,173946.26,11854.3666666667,2546.26,512.7,1,Apoe,Nuclear
1,0,173929.04,11842.7866666667,2529.04,501.12,1,Tnrc6b,Nuclear
1,0,173166.94,11835.9966666667,1766.94,494.33,1,App,None
1,0,174613.3,11828.7666666667,3213.3,487.1,1,Ube2k,None
1,0,174618.88,11826.8466666667,3218.88,485.18,1,Efna5,None
1,0,173178.78,11824.4266666667,1778.78,482.76,1,Psmd1,None
1,0,173924.69,11821.3466666667,2524.69,479.68,1,Glul,Nuclear
1,0,174870.31,11797.8666666667,3470.31,456.2,1,Cx3cr1,Nuclear
1,0,172222.95,11780.4866666667,822.95,438.82,1,C1qc,Nuclear
1,0,172233.62,11780.4066666667,833.62,438.74,1,Cr1l,Nuclear
1,0,174884.08,11778.4066666667,3484.08,436.74,1,Hsp90aa1,None
1,0,172219.9,11775.7766666667,819.9,434.11,1,Comt,Nuclear
1,0,172207.033,11775.2866666667,807.033,433.62,1,Bsg,Nuclear
1,0,172208.1,11775.5066666667,808.1,433.84,1,Pde10a,Nuclear
1,0,172215.55,11774.8866666667,815.55,433.22,1,C1qc,Nuclear
1,0,172219.425,11774.9166666667,819.425,433.25,1,C1qb,Nuclear
1,0,172238.38,11774.6266666667,838.38,432.96,1,Prickle1,Nuclear
1,0,172245.286,11773.3266666667,845.286,431.66,1,Snap25,Nuclear
1,0,172199.28,11773.2066666667,799.28,431.54,1,Calm3,Nuclear
1,0,172227.66,11772.7266666667,827.66,431.06,1,Pcsk1n,Nuclear
1,0,172194.05,11772.4366666667,794.05,430.77,1,Syp,None
1,0,172208.067,11771.3466666667,808.067,429.68,1,Ndrg4,Nuclear
1,0,172219.5,11771.3266666667,819.5,429.66,1,Cst3,Nuclear
1,0,174872.73,11763.0666666667,3472.73,421.4,1,Hexb,None
1,0,172219.517,11761.4466666667,819.517,419.78,1,Psen1,Nuclear
1,0,174881.88,11755.1666666667,3481.88,413.5,1,Serinc3,None
1,0,172223.2,11752.5166666667,823.2,410.85,1,Atp1b1,Nuclear
1,0,174885.83,11751.9866666667,3485.83,410.32,1,Ctsd,None
1,0,172223.4,11751.2666666667,823.4,409.6,1,Atp1b1,None
1,0,172213.371,11750.3566666667,813.371,408.69,1,Gpr37,None
1,0,172203.98,11750.3866666667,803.98,408.72,1,Grik2,None
1,0,172228.525,11747.7166666667,828.525,406.05,1,Ckb,None
1,0,174865.18,11715.9166666667,3465.18,374.25,1,Aldoa,None
1,0,172732.35,11707.0666666667,1332.35,365.4,1,Tspan7,None
1,0,174233.44,11691.3566666667,2833.44,349.69,1,Malat1,Nuclear
1,0,174227.93,11686.1866666667,2827.93,344.52,1,Tle4,Nuclear
1,0,174223.5,11679.6666666667,2823.5,338,1,Add1,Nuclear
1,0,173431.37,11423.2466666667,2031.37,81.5799999999999,1,Pink1,None
1,0,174532.35,11370.0866666667,3132.35,28.4200000000001,1,Nrgn,None
1,0,173461.72,11363.9366666667,2061.72,22.2700000000004,1,Hsph1,None
1,0,174520.91,11359.0066666667,3120.91,17.3400000000001,1,Sncb,None
1,367,171636.88,12136.9266666667,236.88,795.26,0,Cacna1d,Nuclear
1,367,171652.025,12105.7166666667,252.025,764.05,0,Ctsb,Nuclear
1,367,171620.137,12131.7766666667,220.137,790.11,0,Ldhb,Nuclear
1,367,171653.26,12118.5866666667,253.26,776.92,0,Nap1l5,Nuclear
1,367,171617.517,12114.7366666667,217.517,773.07,0,Hnrnpa2b1,Nuclear
1,367,171632.025,12154.6166666667,232.025,812.95,1,Kcna2,Nuclear
1,367,171652.86,12148.8866666667,252.86,807.22,1,Calm2,Nuclear
1,367,171651.3,12146.4166666667,251.3,804.75,1,Calm2,Nuclear
1,367,171610.64,12143.7466666667,210.64,802.08,1,Itm2c,Nuclear
1,367,171611.175,12142.2866666667,211.175,800.62,1,Kif5c,Nuclear
1,367,171607.38,12140.7266666667,207.38,799.06,1,Dlgap2,Nuclear
1,367,171608.192,12136.4066666667,208.192,794.74,1,Nr3c1,Nuclear
1,367,171637.2,12136.5566666667,237.2,794.89,1,Cacna1d,Nuclear
1,367,171616.15,12135.6666666667,216.15,794,1,Olfm1,Nuclear
1,367,171624.9,12134.7066666667,224.9,793.04,1,Malat1,Nuclear
1,367,171607.9,12133.8666666667,207.9,792.2,1,Sstr4,Nuclear
1,367,171621,12133.7466666667,221,792.08,1,Ube2e1,Nuclear
1,367,171637.467,12133.6466666667,237.467,791.98,1,Cacna2d3,Nuclear
1,367,171632.578,12133.2966666667,232.578,791.63,1,Slc44a1,Nuclear
1,367,171640.7,12130.4266666667,240.7,788.76,1,Malat1,Nuclear
1,367,171598.8,12129.9666666667,198.8,788.3,1,Rock2,Nuclear
1,367,171630.375,12129.8566666667,230.375,788.19,1,Cacnb4,Nuclear
1,367,171610.96,12129.7466666667,210.96,788.08,1,Malat1,Nuclear
1,367,171594.8,12129.2166666667,194.8,787.55,1,Cmip,Nuclear
1,367,171630.283,12128.8866666667,230.283,787.22,1,Cacnb4,Nuclear
1,367,171609.72,12127.6266666667,209.72,785.96,1,Pcdh15,Nuclear
1,367,171622.625,12127.6266666667,222.625,785.96,1,Gria4,Nuclear
1,367,171646.5,12127.5266666667,246.5,785.86,1,Fth1,Nuclear
1,367,171622.929,12126.8766666667,222.929,785.21,1,Gria4,Nuclear
1,367,171636.82,12126.4166666667,236.82,784.75,1,Gpi1,Nuclear
1,367,171627.8,12125.1666666667,227.8,783.5,1,Malat1,Nuclear
1,367,171600.15,12124.3866666667,200.15,782.72,1,Ranbp2,Nuclear
1,367,171619.88,12124.2266666667,219.88,782.56,1,Camk1d,Nuclear
1,367,171596.967,12123.8666666667,196.967,782.2,1,Gpm6a,Nuclear
1,367,171620.743,12123.7066666667,220.743,782.04,1,Camk1d,Nuclear
1,367,171602.2,12123.3166666667,202.2,781.65,1,Sptbn1,Nuclear
1,367,171628.757,12122.1966666667,228.757,780.53,1,Prickle2,Nuclear
1,367,171623.883,12121.7466666667,223.883,780.08,1,Trpm7,Nuclear
1,367,171590.575,12121.4266666667,190.575,779.76,1,H3f3b,Nuclear
1,367,171611.125,12121.0166666667,211.125,779.35,1,Grin2b,Nuclear
1,367,171638.88,12119.9066666667,238.88,778.24,1,Myl6,Nuclear
1,367,171619.042,12118.4466666667,219.042,776.78,1,Cacna1e,Nuclear
1,367,171592.88,12117.8466666667,192.88,776.18,1,Atp1b1,Nuclear
1,367,171591.488,12117.6066666667,191.488,775.94,1,Bsg,Nuclear
1,367,171625.362,12117.0966666667,225.362,775.43,1,Malat1,Nuclear
1,367,171651.367,12116.8866666667,251.367,775.22,1,Gabrb2,Nuclear
1,367,171653.98,12116.2066666667,253.98,774.54,1,Adam22,Nuclear
1,367,171637.78,12115.3666666667,237.78,773.7,1,Gpm6b,Nuclear
1,367,171618.66,12115.0166666667,218.66,773.35,1,Hnrnpa2b1,Nuclear
1,367,171642.191,12114.5566666667,242.191,772.89,1,Sparcl1,Nuclear
1,367,171651.363,12114.4666666667,251.363,772.8,1,Camk2a,Nuclear
1,367,171649.6,12114.1866666667,249.6,772.52,1,Malat1,Nuclear
1,367,171653.267,12114.0366666667,253.267,772.37,1,Pecam1,Nuclear
1,367,171654.829,12113.7966666667,254.829,772.13,1,Pecam1,Nuclear
1,367,171645.08,12113.5666666667,245.08,771.9,1,Prkca,Nuclear
1,367,171624.533,12110.2966666667,224.533,768.63,1,Cckbr,Nuclear
1,367,171632.033,12109.9966666667,232.033,768.33,1,Arpp21,Nuclear
1,367,171608.262,12109.8266666667,208.262,768.16,1,Kcnd2,Nuclear
1,367,171655.92,12109.7666666667,255.92,768.1,1,Spag9,Nuclear
1,367,171614.43,12108.7366666667,214.43,767.07,1,Malat1,Nuclear
1,367,171643.629,12108.5566666667,243.629,766.89,1,Map2k4,Nuclear
1,367,171636.12,12107.9066666667,236.12,766.24,1,Malat1,Nuclear
1,367,171598.971,12107.3766666667,198.971,765.71,1,Tuba1a/b/c,Nuclear
1,367,171636.96,12106.7866666667,236.96,765.12,1,Akt3,Nuclear
1,367,171650.4,12106.7666666667,250.4,765.1,1,Ctsb,Nuclear
1,367,171615.783,12106.2466666667,215.783,764.58,1,Ppp2r2c,Nuclear
1,367,171651.38,12106.0466666667,251.38,764.38,1,Ctsb,Nuclear
1,367,171650.9,12105.5466666667,250.9,763.88,1,Cblb,Nuclear
1,367,171639.5,12104.3166666667,239.5,762.65,1,Kcnj3,Nuclear
1,367,171655.775,12103.6366666667,255.775,761.97,1,Slc17a7,Nuclear
1,367,171610.6,12103.3666666667,210.6,761.7,1,Malat1,Nuclear
1,367,171653.9,12099.7166666667,253.9,758.05,1,Stk3,Nuclear
1,367,171644.425,12099.3866666667,244.425,757.72,1,Nbea,Nuclear
1,367,171672.229,12098.1366666667,272.229,756.47,1,Snap25,Nuclear
1,367,171616.9,12097.1666666667,216.9,755.5,1,Dlg1,Nuclear
1,367,171638.173,12096.7166666667,238.173,755.05,1,Meg3,Nuclear
1,367,171608.417,12096.2566666667,208.417,754.59,1,Cryab,Nuclear
1,367,171602.083,12095.0466666667,202.083,753.38,1,Akt1,Nuclear
1,367,171643.1,12094.9866666667,243.1,753.32,1,Malat1,Nuclear
1,367,171648.589,12094.3966666667,248.589,752.73,1,Dynll2,Nuclear
1,367,171641.98,12093.8466666667,241.98,752.18,1,Hsph1,Nuclear
1,367,171640.23,12093.2766666667,240.23,751.61,1,Cox4i1,Nuclear
1,367,171642.686,12092.5666666667,242.686,750.9,1,Hsph1,Nuclear
1,367,171605.675,12088.4166666667,205.675,746.75,1,Psap,Nuclear
1,367,171635.08,12087.8266666667,235.08,746.16,1,Cntn1,Nuclear
1,367,171613,12086.9866666667,213,745.32,1,Gabra2,Nuclear
1,367,171614.7,12085.0766666667,214.7,743.41,1,Atp8a1,Nuclear
1,367,171611.4,12152.5366666667,211.4,810.87,1,Snn,Nuclear
1,367,171652.98,12152.2266666667,252.98,810.56,1,Calm2,Nuclear
1,367,171640.025,12151.3366666667,240.025,809.67,1,Dlg1,Nuclear
1,367,171652.275,12147.8966666667,252.275,806.23,1,Calm2,Nuclear
1,367,171654.58,12146.7666666667,254.58,805.1,1,Clstn1,Nuclear
1,367,171635.14,12145.5066666667,235.14,803.84,1,Camk2a,Nuclear
1,367,171640.786,12145.4966666667,240.786,803.83,1,Ctnnd2,Nuclear
1,367,171625.35,12145.0666666667,225.35,803.4,1,Egr1,Nuclear
1,367,171611.6,12142.7366666667,211.6,801.07,1,Itm2c,Nuclear
1,367,171607.071,12141.9366666667,207.071,800.27,1,Dlgap2,Nuclear
1,367,171601.129,12140.7966666667,201.129,799.13,1,Cox7c,Nuclear
1,367,171611.083,12139.8366666667,211.083,798.17,1,Malat1,Nuclear
1,367,171611.86,12134.4966666667,211.86,792.83,1,Ptprs,Nuclear
1,367,171620.788,12134.6166666667,220.788,792.95,1,Ube2e1,Nuclear
1,367,171617.54,12134.1066666667,217.54,792.44,1,Olfm1,Nuclear
1,367,171604.733,12129.9366666667,204.733,788.27,1,Rtn3,Nuclear
1,367,171609.12,12130.3666666667,209.12,788.7,1,Malat1,Nuclear
1,367,171637.04,12129.0266666667,237.04,787.36,1,Ptk2,Nuclear
1,367,171652.543,12128.9066666667,252.543,787.24,1,Cpe,Nuclear
1,367,171608.4,12127.6166666667,208.4,785.95,1,Park7,Nuclear
1,367,171619.157,12125.0266666667,219.157,783.36,1,Camk1d,Nuclear
1,367,171631.82,12124.8266666667,231.82,783.16,1,Kif5c,Nuclear
1,367,171596.1,12124.3866666667,196.1,782.72,1,Gpm6a,Nuclear
1,367,171602.1,12123.9966666667,202.1,782.33,1,Syt11,Nuclear
1,367,171611.833,12122.8666666667,211.833,781.2,1,Pten,Nuclear
1,367,171641.375,12122.9666666667,241.375,781.3,1,Ppp1r1b,Nuclear
1,367,171646.52,12122.6666666667,246.52,781,1,Malat1,Nuclear
1,367,171652.986,12122.6666666667,252.986,781,1,Gnaq,Nuclear
1,367,171582.775,12116.6166666667,182.775,774.95,1,Chchd10,Nuclear
1,367,171646.186,12115.0266666667,246.186,773.36,1,Tenm2,Nuclear
1,367,171635.114,12113.8366666667,235.114,772.17,1,Atpif1,Nuclear
1,367,171623.87,12112.9466666667,223.87,771.28,1,Slc25a4,Nuclear
1,367,171661.725,12112.8466666667,261.725,771.18,1,Calm2,Nuclear
1,367,171665.66,12112.8266666667,265.66,771.16,1,Adcy2,Nuclear
1,367,171624.289,12112.0066666667,224.289,770.34,1,Slc2a13,Nuclear
1,367,171643.2,12111.3466666667,243.2,769.68,1,Lrrc7,Nuclear
1,367,171627.863,12111.1166666667,227.863,769.45,1,Vmp1,Nuclear
1,367,171601.329,12108.1966666667,201.329,766.53,1,Clstn1,Nuclear
1,367,171640.578,12104.9066666667,240.578,763.24,1,Tcf4,Nuclear
1,367,171617.157,12103.3266666667,217.157,761.66,1,Malat1,Nuclear
1,367,171645.9,12102.7366666667,245.9,761.07,1,Aldoa,Nuclear
1,367,171636.84,12101.7866666667,236.84,760.12,1,Trio,Nuclear
1,367,171656.9,12101.6666666667,256.9,760,1,Calm2,Nuclear
1,367,171650.8,12100.2666666667,250.8,758.6,1,Calb1,Nuclear
1,367,171645.043,12098.3066666667,245.043,756.64,1,Nbea,Nuclear
1,367,171633.425,12096.1466666667,233.425,754.48,1,Pfkl,Nuclear
1,367,171642.767,12095.8666666667,242.767,754.2,1,Rab6a,Nuclear
1,367,171650.522,12095.7866666667,250.522,754.12,1,Aldoa,Nuclear
1,367,171615.733,12094.9966666667,215.733,753.33,1,Nckap1,Nuclear
1,367,171649.35,12094.0166666667,249.35,752.35,1,Dynll2,Nuclear
1,367,171662.467,12089.4366666667,262.467,747.77,1,Hmgb1,Nuclear
1,368,171781.086,12118.7366666667,381.086,777.07,0,Malat1,Nuclear
1,368,171770.033,12103.4666666667,370.033,761.8,0,Axl,Nuclear
1,368,171781.8,12121.0066666667,381.8,779.34,0,Cckbr,Nuclear
1,368,171768.4,12105.3966666667,368.4,763.73,0,Apoe,Nuclear
1,368,171778.52,12137.0866666667,378.52,795.42,1,Adgrl3,Nuclear
1,368,171781.32,12132.5266666667,381.32,790.86,1,Zwint,Nuclear
1,368,171757.789,12118.5866666667,357.789,776.92,1,Nfasc,Nuclear
1,368,171812.92,12112.9666666667,412.92,771.3,1,Map3k5,Nuclear
1,368,171809.467,12112.5166666667,409.467,770.85,1,Grm7,Nuclear
1,368,171787.433,12111.7366666667,387.433,770.07,1,Malat1,Nuclear
1,368,171815.871,12108.7766666667,415.871,767.11,1,Syt1,Nuclear
1,368,171811.343,12107.9966666667,411.343,766.33,1,Syt1,Nuclear
1,368,171816.25,12107.2166666667,416.25,765.55,1,Syt1,Nuclear
1,368,171783.057,12106.5666666667,383.057,764.9,1,Syn3,Nuclear
1,368,171811.867,12104.3366666667,411.867,762.67,1,Avpr1a,Nuclear
1,368,171815.975,12104.1466666667,415.975,762.48,1,Frs2,Nuclear
1,368,171771.02,12103.5066666667,371.02,761.84,1,Axl,Nuclear
1,368,171790.86,12102.7466666667,390.86,761.08,1,Sbf2,Nuclear
1,368,171784.862,12101.7366666667,384.862,760.07,1,Gsk3b,Nuclear
1,368,171794.37,12101.2666666667,394.37,759.6,1,Nell2,Nuclear
1,368,171795.643,12101.1666666667,395.643,759.5,1,Tnrc6a,Nuclear
1,368,171779.844,12100.8566666667,379.844,759.19,1,Mag,Nuclear
1,368,171782.825,12099.8666666667,382.825,758.2,1,Malat1,Nuclear
1,368,171769.729,12098.9366666667,369.729,757.27,1,Dock1,Nuclear
1,368,171763.8,12098.5066666667,363.8,756.84,1,Malat1,Nuclear
1,368,171799.35,12097.7466666667,399.35,756.08,1,Fbxw11,Nuclear
1,368,171795.9,12096.7966666667,395.9,755.13,1,Sv2b,Nuclear
1,368,171744.95,12093.7866666667,344.95,752.12,1,Rora,Nuclear
1,368,171793.6,12091.7466666667,393.6,750.08,1,Hnrnpa2b1,Nuclear
1,368,171803.86,12091.7466666667,403.86,750.08,1,Slco3a1,Nuclear
1,368,171789.667,12090.9066666667,389.667,749.24,1,Dnm1,Nuclear
1,368,171788.829,12089.7566666667,388.829,748.09,1,Malat1,Nuclear
1,368,171790.853,12088.6066666667,390.853,746.94,1,Uggt2,Nuclear
1,368,171806.786,12065.9566666667,406.786,724.29,1,Ckb,Nuclear
1,368,171797.517,12061.0166666667,397.517,719.35,1,Cyfip2,Nuclear
1,368,171796.675,12053.6166666667,396.675,711.95,1,Olfm1,Nuclear
1,368,171793.525,12046.7466666667,393.525,705.08,1,Ip6k2,Nuclear
1,368,171781.6,12118.1566666667,381.6,776.49,1,Malat1,Nuclear
1,368,171766.988,12107.8266666667,366.988,766.16,1,Meg3,Nuclear
1,368,171769.467,12105.9966666667,369.467,764.33,1,Apoe,Nuclear
1,368,171821.083,12103.9666666667,421.083,762.3,1,Ppfia2,Nuclear
1,368,171826.475,12101.0866666667,426.475,759.42,1,Gpm6b,Nuclear
1,368,171794.02,12100.1266666667,394.02,758.46,1,Tnrc6a,Nuclear
1,368,171787.067,12096.4166666667,387.067,754.75,1,Opa1,Nuclear
1,368,171768.533,12095.1866666667,368.533,753.52,1,Tgfb1,Nuclear
1,368,171806.05,12092.5166666667,406.05,750.85,1,Tjp1,Nuclear
1,368,171802.08,12072.2466666667,402.08,730.58,1,Gsk3b,Nuclear
1,368,171803.14,12064.2266666667,403.14,722.56,1,Sv2a,Nuclear
1,368,171794.94,12061.6866666667,394.94,720.02,1,Tmsb4x,Nuclear
1,368,171795.512,12060.4366666667,395.512,718.77,1,Tmsb4x,Nuclear
1,368,171779.625,12056.4666666667,379.625,714.8,1,Ctsd,Nuclear
1,368,171795.683,12055.7966666667,395.683,714.13,1,Nav3,Nuclear
1,368,171794.06,12053.3666666667,394.06,711.7,1,Cox8a,Nuclear
1,368,171791.4,12050.6266666667,391.4,708.96,1,Kcnd2,Nuclear
1,370,171417.78,12124.9466666667,17.78,783.28,1,Slc1a2,Nuclear
1,370,171416.55,12113.9966666667,16.55,772.33,1,Grm7,Nuclear
1,370,171418,12111.7166666667,18,770.05,1,Kcnd2,Nuclear
1,370,171417.74,12118.4266666667,17.74,776.76,1,Ndrg4,Nuclear
1,371,171950.925,12138.4666666667,550.925,796.8,0,Pcsk1n,Cytoplasm
1,371,171948.8,12134.9466666667,548.8,793.28,0,App,Cytoplasm
1,371,171943.083,12132.9466666667,543.083,791.28,0,Thrb,Cytoplasm
1,371,171943.029,12131.6666666667,543.029,790,0,Atp1b1,Cytoplasm
1,371,171952.8,12143.7866666667,552.8,802.12,0,Scn8a,Cytoplasm
1,371,171960,12149.3566666667,560,807.69,1,Pvalb,Cytoplasm
1,371,171960.72,12148.8366666667,560.72,807.17,1,Pvalb,Cytoplasm
1,371,171959.56,12143.8466666667,559.56,802.18,1,Psmd14,Cytoplasm
1,371,171973.871,12143.4066666667,573.871,801.74,1,Zwint,Cytoplasm
1,371,171956.18,12142.8966666667,556.18,801.23,1,Zwint,Cytoplasm
1,371,171950.714,12141.8766666667,550.714,800.21,1,Snap25,Cytoplasm
1,371,171963.46,12141.9466666667,563.46,800.28,1,Gria4,Cytoplasm
1,371,171951.32,12141.4066666667,551.32,799.74,1,Snap25,Cytoplasm
1,371,171956.083,12141.0866666667,556.083,799.42,1,Slc6a1,Cytoplasm
1,371,171979.76,12140.3266666667,579.76,798.66,1,Uqcr10,Membrane
1,371,171962.057,12139.9266666667,562.057,798.26,1,Usp9x,Cytoplasm
1,371,171950.657,12139.1766666667,550.657,797.51,1,Hsp90ab1,Cytoplasm
1,371,171953.92,12138.6266666667,553.92,796.96,1,Ube2g1,Cytoplasm
1,371,171957.763,12137.5266666667,557.763,795.86,1,Gpm6a,Cytoplasm
1,371,171953.3,12137.1666666667,553.3,795.5,1,Gad1,Cytoplasm
1,371,171950.825,12136.6866666667,550.825,795.02,1,Camk1d,Cytoplasm
1,371,171948.912,12134.4866666667,548.912,792.82,1,Ywhag,Cytoplasm
1,371,171956.45,12133.9666666667,556.45,792.3,1,Uqcr10,Membrane
1,371,171957.89,12133.2766666667,557.89,791.61,1,Sv2a,Membrane
1,371,171952.033,12132.5666666667,552.033,790.9,1,Clasp2,Cytoplasm
1,371,171951.19,12132.3766666667,551.19,790.71,1,Clasp2,Cytoplasm
1,371,171945.683,12131.7966666667,545.683,790.13,1,Calm1,Cytoplasm
1,371,171955.178,12131.7366666667,555.178,790.07,1,Snap25,Membrane
1,371,171941.25,12130.5366666667,541.25,788.87,1,Cdc27,Cytoplasm
